homeownership_MORTGAGE,homeownership_OWN,homeownership_RENT,loan_purpose_car,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_renewable_energy,loan_purpose_small_business,loan_purpose_vacation,annual_income,debt_to_income,loan_amount,balance,term,interest_rate
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5046441629893992,-0.9681109580884323,-0.617575939073068,-0.4939055786315642,-0.6593331703738533,0.03648896170209506
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32785111936478967,-0.46431021538610284,0.2560881855146822,0.26230296076825177,-0.6593331703738533,-1.1413096771618683
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11157161825114642,1.8191416276965084,0.35316197713554337,0.4752100717561144,1.516683893566257,1.514236320140922
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06522601086965144,0.7374714238283281,-0.03513318934790117,0.006643212297137279,-0.6593331703738533,0.2304558003605068
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.405093798333948,0.12156667480283123,-0.9476268305839958,-0.8553424517493201,-0.6593331703738533,-1.0153312149404257
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1665020260378235,-0.08662647979733654,1.1297523101024325,1.2602231241352682,1.516683893566257,0.3284390487549622
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9980703962443824,1.3193445995057205,-0.8117235223147902,-0.7014845421887695,-0.6593331703738533,0.7163727260717857
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8376528005612345,-0.0712789075030936,-0.617575939073068,-0.49121390573478074,1.516683893566257,0.9323358041656871
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098738397614013,-0.6765070844978125,-0.9427731410029527,-0.8180695062930774,-0.6593331703738533,-1.42326147356224
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6299580998527733,-0.4349496423014638,-0.617575939073068,-0.5160009815009101,-0.6593331703738533,0.3284390487549622
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665020260378235,-0.12666362491275354,-0.617575939073068,-0.47726578123086677,1.516683893566257,1.5922229872303866
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.792753110989206,-0.7238843728843891,-0.03513318934790117,-0.005453258032814944,-0.6593331703738533,-0.8913524108494821
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9080317441417433,-0.8319846646960148,-1.297092480419096,-1.1864553514978313,-0.6593331703738533,-0.40143616887720535
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14246868983880973,-0.19606134311280946,-0.19045125594127899,-0.1831056764337235,-0.6593331703738533,-0.5974026656661161
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8616861367602483,-0.31283634969944224,1.0326785184815712,1.1341079117729977,1.516683893566257,0.524405545543873
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03432893928198811,0.05550538536239344,-0.1322069809687623,-0.12784107548880144,-0.6593331703738533,-0.40143616887720535
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8222042647674028,0.1562655339028592,-1.394166272039957,-1.2693080942248867,-0.6593331703738533,-0.0874898423888483
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14246868983880973,-1.0722075353885163,-0.617575939073068,-0.5637826916485101,-0.6593331703738533,0.23245545849100588
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6213732994475912,0.20431010804135966,-0.4234283558313457,-0.3863189512880919,-0.6593331703738533,0.23245545849100588
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38964526254011633,0.6820867064186681,0.8579456935640213,1.0116980149718473,1.516683893566257,2.482070855302481
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6986159784167495,0.4285181206876943,0.7851403498483754,0.9259839898328864,1.516683893566257,1.204289309913563
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6290975673445071,1.0871291578363025,0.1590143938938211,0.23208536969843263,-0.6593331703738533,0.3284390487549622
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7604101215920762,0.7695011399206616,-0.7728940056664457,-0.6789445415963531,-0.6593331703738533,1.514236320140922
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063800758408603,0.5119288396781462,0.7414571436189878,0.8183180775681441,1.516683893566257,0.524405545543873
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.556870247482673,0.03748867006045586,-0.4234283558313457,-0.3188043282036697,1.516683893566257,0.23245545849100588
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3714878179566932,-0.5330406478342352,1.8092688514484603,1.877464265074301,1.516683893566257,-0.4994194172716607
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6059247636537596,0.18295696397980393,-0.617575939073068,-0.5192285803212143,-0.6593331703738533,-0.305452578613249
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6831674426229178,-0.3889069254187343,-0.8893825556114792,-0.7649636631412132,-0.6593331703738533,-1.1433093352923673
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18109002932338888,0.606016130699376,0.6322491280455191,0.6977508024815704,-0.6593331703738533,1.204289309913563
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29695404777712636,0.48256826659350704,-0.1322069809687623,-0.14072838781825597,-0.6593331703738533,-1.4212618154317407
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6368218352414229,-0.9280738129730154,0.35316197713554337,0.3159367009908497,-0.6593331703738533,0.2304558003605068
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09612308245731475,-0.6191205098323815,0.061940602272959965,0.10543924944563311,-0.6593331703738533,0.9323358041656871
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098738397614013,-0.03591276265114191,-0.22928077258962343,-0.1479031713898836,-0.6593331703738533,-0.5014190754021598
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5873865207011616,-0.1573587695012399,-0.617575939073068,-0.599180899979029,-0.6593331703738533,-1.0153312149404257
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.533640314301268,-1.171633112425135,0.35316197713554337,0.49166319832951844,1.516683893566257,1.0083228131246522
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067557289735712,0.3044029708299019,-0.8893825556114792,-1.4511064114835928,-0.6593331703738533,0.23245545849100588
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,-0.2841430623667267,0.838530935239849,0.9596921246517781,1.516683893566257,-0.5014190754021598
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7295130500044129,1.0090567248612394,-1.2267139814939716,-1.108690894224427,-0.6593331703738533,1.514236320140922
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21971136880796804,0.7187874227744667,0.7414571436189878,0.8377649626244358,1.516683893566257,-0.0874898423888483
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14246868983880973,-0.8259790929287023,-0.1322069809687623,-0.1189481174207931,-0.6593331703738533,0.3304387068854613
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42054233412777964,-0.06860976449539895,-0.9961637263944264,-0.8975039649461415,-0.6593331703738533,-0.3034529204827499
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7535463862034266,0.6834212779225153,0.838530935239849,0.8708719370909141,-0.6593331703738533,-0.8933520689799812
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3741967267462847,0.18228967822788023,-0.617575939073068,-0.5140770676518669,-0.6593331703738533,0.7163727260717857
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7913071931797395,-0.8106315206344591,-1.2388482054465793,-1.136144552722381,-0.6593331703738533,-1.26928779751381
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,-0.6738379414901179,0.838530935239849,0.94862334747854,1.516683893566257,0.9323358041656871
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6831674426229178,-0.30015792041289346,-0.8117235223147902,-0.7250682936434734,-0.6593331703738533,-0.3034529204827499
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07381081127483352,-0.33819320827253957,-0.6564054557214124,-0.6007475298790583,-0.6593331703738533,0.038488619832594106
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5595791562722646,-0.14468034021469112,-1.0058711055565124,-0.9223351994025987,-0.6593331703738533,-0.5014190754021598
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21971136880796804,-0.9634399578249669,-0.9087973139356513,-0.7847527780475433,-0.6593331703738533,-1.42326147356224
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,0.02214109776621268,-1.394166272039957,-1.269481718166402,-0.6593331703738533,-1.1433093352923673
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,-0.45096450034763047,-0.4234283558313457,-0.3399924707081044,-0.6593331703738533,-1.42326147356224
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8222042647674028,1.5949336150501736,-1.2000186887982347,-1.0746194538169311,-0.6593331703738533,1.5922229872303866
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32785111936478967,0.4291854064396178,-1.0058711055565124,-0.9073744358409462,-0.6593331703738533,-0.4994194172716607
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1579172256326414,0.20831382255290126,0.5473095603772656,0.6656263588748801,1.516683893566257,1.3202694814825104
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3741967267462847,0.14825810487977598,1.518047476585877,1.5396904283325195,-0.6593331703738533,0.23245545849100588
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25060844039563135,-0.080620908030024,-1.003444260765991,-0.875114505343478,-0.6593331703738533,-0.305452578613249
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3741967267462847,1.4955080380135548,-0.4234283558313457,-0.3863189512880919,-0.6593331703738533,0.23245545849100588
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7140645142105813,0.6914287069455988,-0.22928077258962343,-0.11227413354174375,1.516683893566257,0.3304387068854613
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9472384689275226,-0.5236986473073045,2.294637809552766,2.14818112334051,-0.6593331703738533,-1.4212618154317407
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0693808374687095,6.081095725232639,0.4502357687564045,0.38616607992381763,-0.6593331703738533,-1.26928779751381
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.46688794150927465,1.2973241696922413,-0.6564054557214124,-0.5524690344652736,-0.6593331703738533,0.524405545543873
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29695404777712636,0.4852374096012015,-0.5205021474522068,-0.40182266601945366,-0.6593331703738533,-0.8933520689799812
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9192365180884595,-1.0855532504269887,-1.491240063660818,-1.3626324681991606,-0.6593331703738533,-0.0874898423888483
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6986159784167495,-0.37222478162064393,-0.617575939073068,-0.5681252973995848,-0.6593331703738533,-0.3034529204827499
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098738397614013,-0.7892783765729033,-0.3263545642104846,-0.24032731024543444,-0.6593331703738533,-0.40343582700770436
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32098738397614013,-0.21074162965512916,0.35316197713554337,0.35065647126088173,-0.6593331703738533,-1.271287455644309
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754727419144567,0.8535791446630373,0.4502357687564045,0.495085496829903,-0.6593331703738533,-1.271287455644309
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844434577910899,0.7921888554860645,0.838530935239849,0.8692159862036312,-0.6593331703738533,-1.0173308730709247
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4796275685135147,0.2356725383817695,2.294637809552766,2.280853901216421,-0.6593331703738533,-0.08948950051934734
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11157161825114642,0.2777115407529572,-1.2000186887982347,-1.4511064114835928,-0.6593331703738533,0.524405545543873
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055388481823084,-0.24410591725130978,0.35316197713554337,0.48280737370564886,1.516683893566257,0.03648896170209506
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8153405293787532,-0.013892332837662485,0.9356047268607102,1.0232244367539347,1.516683893566257,-0.40143616887720535
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19739909762548682,0.6553952763417233,0.23910027198103154,0.3691890707060735,1.516683893566257,0.03648896170209506
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.028635974495739,-0.7732635185267367,1.3238998933441546,1.1084527162992925,-0.6593331703738533,-1.4212618154317407
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9148954795303929,-0.1426784829589202,-0.8117235223147902,-0.7466588823938476,-0.6593331703738533,-0.5974026656661161
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9148954795303929,-1.2884081190117675,-0.617575939073068,-0.48678699702944433,1.516683893566257,-0.5014190754021598
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299580998527733,-0.2874794911263448,-0.617575939073068,-0.5368519121882981,-0.6593331703738533,0.7183723842022844
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844434577910899,-0.3168400642109838,-0.08367008515833174,-0.0916731008973458,-0.6593331703738533,-1.0153312149404257
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,0.41917612016076367,1.3238998933441546,1.3899623599241926,1.516683893566257,0.7183723842022844
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934141736677232,-0.8179716639056188,0.838530935239849,0.8813706657162879,-0.6593331703738533,-0.08948950051934734
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7604101215920762,0.7828468549591339,-0.03513318934790117,0.0975087501054454,1.516683893566257,0.23245545849100588
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6059247636537596,-0.20940705815128172,-0.5205021474522068,-0.44888880466242764,-0.6593331703738533,0.23245545849100588
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21971136880796804,1.438121463348124,0.35316197713554337,0.3723905757548202,-0.6593331703738533,0.3304387068854613
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14246868983880973,0.6360439895359385,-0.617575939073068,-0.519738412473178,-0.6593331703738533,-0.40343582700770436
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06522601086965144,-0.8259790929287023,-1.0058711055565124,-0.8913137194474984,-0.6593331703738533,-0.08948950051934734
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7241987536913348,0.4051631193703677,-0.8602604181252208,-0.7465635397670041,-0.6593331703738533,1.204289309913563
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,-0.49233621696689467,-0.48167263080386236,-0.32394680841363194,1.516683893566257,3.5478886388584963
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,0.26036211120294334,-0.1322069809687623,-0.05065770643584367,-0.6593331703738533,0.03648896170209506
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012016668099506876,1.253283310065283,0.1590143938938211,0.28537888728418886,1.516683893566257,1.8041867490632897
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7113556054209895,-0.9354139562441752,-1.0058711055565124,-0.8942302002223131,-0.6593331703738533,-1.0173308730709247
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437447050069818,0.036821384308532136,0.4016988729459739,0.354035614677537,-0.6593331703738533,-0.5974026656661161
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7604101215920762,-1.1055718229846971,-0.1322069809687623,-0.0006710725916615725,1.516683893566257,0.03648896170209506
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098738397614013,-0.7252189443882364,0.9744342435090546,1.0946972842622622,1.516683893566257,-0.5014190754021598
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.17336576142647306,0.8809378604919053,-1.297092480419096,-1.1886412066690448,-0.6593331703738533,-1.26928779751381
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8531013363550661,0.3431055444414715,-0.7146497306939291,-0.6248682108638812,-0.6593331703738533,1.3202694814825104
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.544130620478433,1.263292596344137,-0.22928077258962343,-0.1372759811199207,-0.6593331703738533,1.0083228131246522
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8241353317416318,-0.8446630939825635,-0.8602604181252208,-0.7545141112391588,-0.6593331703738533,-0.8933520689799812
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07940318123220058,0.3677951172626453,-0.617575939073068,-0.49062478866154746,-0.6593331703738533,1.0083228131246522
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08925934706866519,-0.08462462254156584,-1.2873851012570097,-1.1703916242845886,-0.6593331703738533,-0.5994023237966152
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15070275941692202,-0.10664505235504504,0.5473095603772656,0.5285015821286739,-0.6593331703738533,-1.4212618154317407
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9105698895081199,0.4685552658031111,-1.003444260765991,-0.8753242591225339,-0.6593331703738533,-0.40343582700770436
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,0.3437728301933952,0.7414571436189878,0.7954679625368365,-0.6593331703738533,0.5224058874133737
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35874819095245297,-0.8353210934556329,-0.7486255577612305,-0.6828977479872667,-0.6593331703738533,0.3304387068854613
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7835829252828237,1.3693910308999915,-0.957334209746082,-0.8482660216243311,-0.6593331703738533,-1.1433093352923673
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11157161825114642,0.7187874227744667,1.6733655431792547,1.6059214385776475,-0.6593331703738533,0.038488619832594106
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7604101215920762,-0.8613452377806539,-0.8117235223147902,-0.7060128151605396,-0.6593331703738533,-0.40343582700770436
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.291207192461821,-0.40091806895335935,-1.297092480419096,-1.186698224294633,-0.6593331703738533,-0.4994194172716607
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03432893928198811,-0.2694627758244072,0.838530935239849,0.8161111466583655,-0.6593331703738533,-0.40143616887720535
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6059247636537596,-0.23543120247630286,0.1590143938938211,0.3039195155821673,1.516683893566257,1.8841730742832536
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5286820846846013,-1.2136721147963225,-0.1322069809687623,-0.004036165515940025,1.516683893566257,1.8041867490632897
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303440153242245,0.11556110303551871,-1.0058711055565124,-0.9248763313096292,-0.6593331703738533,-1.0153312149404257
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027465203893338536,-0.5517246488880965,-0.1322069809687623,-0.12173312573122347,-0.6593331703738533,-1.42326147356224
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11157161825114642,1.469483893688534,1.3238998933441546,1.2916570864022914,-0.6593331703738533,0.7183723842022844
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098738397614013,0.02214109776621268,1.3238998933441546,1.3445612046278865,-0.6593331703738533,-0.3034529204827499
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14246868983880973,-0.17537548480317747,1.3238998933441546,1.2362961392239276,-0.6593331703738533,1.3202694814825104
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2437447050069818,0.028813955285448688,-1.1029448971773737,-0.987728198138102,-0.6593331703738533,-1.271287455644309
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25060844039563135,-0.3895742111706579,-1.1029448971773737,-0.9873829574682685,-0.6593331703738533,-1.1433093352923673
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982300629452984,-0.02790533362805846,1.3238998933441546,1.4178194682746847,1.516683893566257,0.3304387068854613
